	id_t	tweet	topic
1262	1159666465286627329	@Duranbaronti Totalmente de acuerdo alcalde. Yo soy super pro inmigrante pero la paciencia se colma cuando cada día debo pasar por pasillos de aceite hirviendo, y fritanga migrante y día tras día el pasillo es más largo....	otro
1263	1159674070197100544	@1960carlosg Qué irresponsabilidad de los padres, como pueden hacerle eso a sus hijos.y ahora con tanto migrante hay virus raros de repente.	otro
1264	1159804835589476352	@Txitxingurri Ahora mismo no me acuerdo de cabeza, pero tienen prohibiciones de 5 a 10 años de volver al país después de la deportación (si vuelven, según donde les pillen, se les empieza a contar otra vez). A partir de ese tiempo son inmigrantes normales.	politica
1265	1159815818135384064	@Bienvenidos13 A quien le conviene la inmigración??? A los empresarios obvió... que ponen en desmedro la mano de obra chilena y prefieren al extranjero por barato...vamos Chile... que se marche  y que se deje la cagada.. hoy es la única manera...	empleo
1266	1159839327582425088	CENSURA ES LO QUE ACABAN DE HACER cortando el entrevistado! Además son unos rotos al reírse de sus palabras en su cara,no tienen respeto. Ustedes no saben el desastre que están haciendo los migrantes en los chilenos común y corrientes. Tienen todos los jardines copados! #LaMañana	otro
1267	1159861493686591489	Me estoy enterando de la marcha Anti- Inmigrantes. Hay demasiada ignorancia dude.	denun
1268	1159864005562916864	"#ViaPublicaTVN A la mina que invitaron díganle que pasa con ""aquellas"" personas (chilenas) que pierden sus fuentes de trabajo, no pueden exigir un aumento de sueldo, se quedan sin cupos en sala cuna o jardines infantiles por la llegada masiva de inmigrantes."	servpub
1269	1159925053145772032	¿Qué esta haciendo México ante las megarredadas de Trump ? Condenamos la violencia de los tiroteos pero cuando de migrantes se trata somos cómplices del silencio.	denun
1270	1159949793747197952	@laforch @laforch, mmm fácil decirlo porque tu viven en una Vitacura o las Condes, pero vivir en Recoleta tomada por los inmigrantes es otra cosa o vivir en Antofagasta tomada por los narcos Colombianos. Chile mas que nunca despertó y se hace notar	otro
1271	1159966426364559360	@NODO_SFC Estoy a favor de un control de nuestras fronteras y de una mejor regulación de la inmigración, pero jamás haré burlas sobre gente que se juegan su vida por la posibilidad de una vida mejor	politica
1272	1160045324561502209	@raullaban Como nieto e hijo de inmigrantes en su momento deberías quizás empatizar un poco, o no llevar el tema tan al extremo. Yo que si convivo diariamente con ellos, puedo decir que hay muchos que no se merecen ese nivel de odio...	denun
1273	1160054777302192128	"@Bienvenidos13 Ojalá las opiniones vertidas en Twitter por gente ""chilena"" que vive y convive con la inmigración cada día haga que el panel se informe y no solo tomen actitud provo. Martín hace rato que se nota que te falta mucha información.... de los últimos llegados jurggensen = odio"	otro
1274	1160181327674642432	@Milton20113 @AbanicoOle @Absolutexe Pero que benéficio tiene wtf? Solo lo haces por pura bondad y querer vivir una experiencia donde viven muchos inmigrantes, que tampoco digo que vayas a cambiar el mundo, pero es que tu comentario es una tontería.	otro
1275	1160217299229597697	SUBE LA CESANTÍA EN CHILE,! CHILENOS CESANTES, MIGRANTES TRABAJANDO    piensa positivo       MIGRANTES: ACEPTAN CONDICIONES LABORALES PRECARIAS DESTRUYEN LUCHAS CENTENARIAS D TRABAJADORES CHILENOS x TERMINAR C/ABUSOS D EMPLEADORES	empleo
1276	1160236949254414336	@ale_tuitera @GasparRivas @chilevision @emiliatijoux Querida ale Estamos de acuerdo en que para hablar hay que instruirse... preguntaré 1. Cantidad de personas (migrantes y no migrantes) que MUEREN en el sistema de salud publico (porque los migrantes no irán a isapre ni a clinicas) sigo	servpub
1277	1160301434912595969	@jschaulsohn Don Jorge, es broma lo de “anti inmigrantes” vdd? ud sabe y/o entiende (o quiero creer que si) que el hastío no es contra los inmigrantes, sino contra las políticas de puertas abiertas del gob anterior y este, no se ve planificación, o en palabras de Villegas, cual es el número?	politica
1278	1160394894214672385	Así de imbécil se escucha el argumento de la marcha anti-inmigrantes... 🙄	otro
1279	1160539295821656069	Tenemos un presidente pelele, procomunistoide, pero q tiembla ante el imperio. Primero invitaban a los centroamericanos a venir a México, llegó la patada a las costillas q dio Trump con la amenaza d los Aranceles y terminó la política d convertir a México en santuario d migrantes	politica
1280	1160730544298217474	Sr. inmigrante venezolano, recapacite y váyase a otro país con mejores perspectivas que la Argentina.	otro
1281	1160786151172661250	"@MiguelPenaflor @ElMariachiNinja @lopezobrador_ @ChumelTorres @JTrianaT Y eso q? no vi a Amlo diciéndole q lo hiciera, o si? En las marchas Gilberto Lozano(el Trump mexicano), hay muchos Tucam asi de xenofobos gritando consignas peores, y no se diga en twitter, llevan 7 mese criminalizando a migrantes, hasta un HT q decís algo de ""son ""masiosares"""	denun
1282	1160789701843927040	@OtraPendeja y quien dice que un inmigrante tiene que lavar platos/hacer tareas del hogar, etc, hay algo que se llama TITULO que es un papel y con ese papel vos vas al país donde emigraste y lo haces certificar para poder trabajar de eso, no se digo	empleo
1283	1160790101561139200	@JuanraLucas @openarms_fund @SEO_BirdLife @fundacionsi Que bonito. Pero como el Open Arms no trae refugiados sino inmigrantes ilegales ni los deja en el primer puerto seguro que encuentra sus argumentos son demagogia pura. Acaso usted realmente cree que algún país puede sobrevivir con puertas abiertas?.	politica
1284	1160810917933793281	@JuanraLucas @openarms_fund @SEO_BirdLife @fundacionsi Usted propone el tráfico ilegal de personas frente a la salud de una sociedad donde la inmigración ilegal no tiene cabida. Usted propone anteponer sus prejuicios políticos,  no morales, al bien común de la Sociedad  (incluyendo inmigrantes legales )	politica
1285	1160901343911075840	Escucho recomendaciones para migración - que no sean chile.	otro
1286	1161012313341812736	perversa la xenofobia q tienen con los venezolanos. no les pasa con la comunidad boliv/peruan/parag. igualita a su xenofobia de siempre con los cubanos exiliados. odian q otros huyan de lo q para ellos son paraísos, pero en los q jamás vivirían. Y la judeo-fobia párrafo aparte !.  https://t.co/7Giquu0j6p	denun
1287	1161040051717005319	@openarms_fund No sigan insistiendo con la patraña del puerto seguro. Inmigración ilegal no.  Por favor dejen de poner a esta gente en peligro para sus campañas políticas.	politica
1288	1161104632535535616	"Si, pero con al menos 3 millones de argentinos ""inmigrantes"""	otro
1289	1161168516860522496	@wilnermetelus VERGUENZA QUE MEXICANOS QUE AYAN MUERTO POR MIGRANTES , SE LES DEJE LIBRES E IMPUNES.	crimen
1290	1161298765329960961	 https://t.co/fW8E1YabAi BASTA YA! QUEREMOS UNA POLITICA DE INMIGRACIÓN REAL Y LEGAL YA! CONTROL YA	politica
1291	1161305926890139648	"@mariana0290 A Colombia no vienen sino pura rata, lo que roban aquí se lo llevan para Venezuela y el malparido Maduro cagado de la risa. Oiga @IvanDuque si van a seguir ""ayudando"" a venezolanos por lo menos inmigración que mire que es lo que está dejando entrar al país."	crimen
1292	1161322011836264454	Sigue Trump con su violencia antiinmigrante. Su falacia que apenas había insultado, ofendido a 4 legisladoras y entre ellas a una representante de Puerto Rico que pertenece a usa. Es un palurdo que olvida qué USA aparte que nos robó más de 2 millones de metros cuadrados, saca	denun
1293	1161398599047090177	Es un tema importante: desesperación (migración forzada) + controles que limitan la urgencia es una mezcla letal en este momento	causas
1294	1161455297535365126	"@J_Cummings__ @VisarJose Habla de ""náufragos"", de no tener q contar a sus hijos su falta de solidaridad (los millones de refugiados de Venezuela, parece q no le preocupa tener q contárles, q está a favor de su sufrimiento), q ofrece ""su"" puerto, pero no se van a poder quedar en su localidad Solidario..."	politica
1295	1161469263024144384	@CMILANOTICIA @NicolasMaduro @CarlosHolmesTru Cómo serán las políticas de migración porque esto se salió de control y no se ve el rumbo del país.	politica
1296	1161641999142924288	@voz_populi !!Lo que nuestros gobernantes han hecho, ellos solitos, con nuestras ciudades, con sus politicas migratorias, aqui todo el mundo cabe.... tenemos que empezar a pedir la dimision de nuestros dirigentes. Se han cargado todo en solo 10 años	politica
1297	1161706449229242368	@fanetin No somos nazis,  solo pedimos control en inmigracion la inteligencia es de derechas lo que tu representas es la inseguridad y la inresponsabilidad tambien mucha estupidez	politica
1298	1161832955985190913	@min_interior @Senado_Chile Después que la @ONU_es  se cree dueña de chile , la ley no da confianza! Qué pasará con los migrantes delincuentes, violadores,asesinos y narcos ,los expulsarán o no?	crimen
1299	1161856294879420417	@Cami_FloresO me causa gracia que muestren a un abuelo que muere en el hospital por espera de atención y un abuelo murió esperando porque la cantidad de personas en los hospitales es demasiada para ser atendida en parte por la sobre población que incluye también a la inmigración descontrolada	servpub
1300	1161862825066803206	@indignada2016 @actasaz @IvanDuque Así es, ese movimiento  masivo de migrantes genera crisis en la economía seguridad salud, y que finalmente  repercute en los nacionales que poco a poco van desconfiando del gobierno,  hace falta una política dura en el manejo de los migrantes, restricciones al máximo,	politica
1301	1161908587049959424	@ionebelarra Eso ya existe. Es entrar legalmente a un país. Y simplemente lo deben pedir y se acepta o no. La inmigración ilegal sólo beneficia a las mafias y luego a los empresarios sin escrúpulos.	crimen
1302	1161946990919540737	@ionebelarra ¿Es usted tan ilusa e infantil como parece? Madure y crezca antes de soltar simplezas. Leyes para inmigración legal ya las hay. Hablamos de inmigración ilegal alma de cántaro. 🤦‍♀️🤦‍♀️🤦‍♀️	politica
1303	1161973352317247488	Voy 10 minutos mirando los noticieros matutinos y ya voy viendo 6 asaltos de venezolanos, 1 venezolano ebrio apedreó bus con pasajeros, violencia entre venezolanos... osea todo bien sin xenofobia (xq hay cada intérprete que tira para su lado)... pero qué les pasa a estos chicos?	crimen
1304	1162003883973120002	@RefugeesChief Grandi andiamo en meter la lupa en oficina de panamá acnur no estan recibiendo solicitudes de refugio a los inmigrantes desde hace 2meses violando los derechos humanos	servpub
1305	1162018724406321152	@Muertequevive Ojala controlen la inmigración, el día que lo hagan se acaban los asesinatos en Chile.	crimen
1306	1162066703561515010	@NoiroBelt @YadiraMarte3 Y sí es cierto, nuestro país no es pobre, sino que está mal administrado y precisamente, la equivocada politica migratoria que se ejecuta,forma parte de esa mala administración, porque no estamos acarreando gente dotada, sino pordioseros,chiriperos y venduteros.	politica
1307	1162087462052737024	Acá en Chile usan una línea aérea exclusiva para traer inmigrantes	politica
1308	1162110839719153665	"@Felidonio @QuiqueAntun Los gobiernos de Balaguer, en los cuales Quique Antún fue funcionario, no hicieron NADA por solucionar ninguno de los problemas que él menciona, incluyendo el tema migratorio con Haití. Todo lo contrario.  ¿Es que nadie recuerda el famoso ""Anillo Palaciego""?  Yo sí lo recuerdo."	politica
1309	1162131330915872769	Colombia sola no es suficiente, hay que acompañar la realidad de la migración y sembrar iniciativas como las de @ANDI_Colombia y @el_bid  #CEC2019  https://t.co/RDz95lFBpK	politica
1310	1162164475136491520	@cristianholch @rquirsal @tucopartisan El sur de Chile se llenó de inmigrantes ilegales,criminales de guerra después de la segunda guerra mundial. Pero traían dinero,cambiaron sus nombres y fueron avalados por el estado. ¿Alguien levantó la voz?.	crimen
1311	1162176288238592000	@IvanOlguin Ud hablo de un ente técnico para manejar la inmigración cuando esto es prácticamente al azar, evaluando mes a mes, una cuota, eso es inocencia, y la crítica va directo a la intención o mala intención para traer gente sin control incluyendo delincuentes	crimen
1312	1162185865113800704	"@AVenechi @LeonorBohme @Pedro_Artista @ActualidadChil1 @Hugo_Gutierrez_ @PcLasCondes @danieljadue @pepe_auth Es que precisamente la ""Xenofobia"" surge, no por la calidad moral de los pueblos q reciben gente. Es una de las consecuencias cuando los números se desbordan. Pocos años atrás, los venezolanos no tenían problema. ¿Qué cambió desde entonces? Respuesta: EL NÚMERO. Buenas noches!"	denun
